frame,joint,player1_x,player1_y,player2_x,player2_y
61,6,1436.7087,779.7117,680.848,136.65
61,7,1446.198,807.3292,703.4933,149.0682
61,8,1459.625,805.8793,667.7328,150.17563
61,9,1474.5676,816.4081,700.5334,159.43375
61,10,1485.9146,820.95386,681.12915,163.47382
61,11,1379.8044,830.3292,691.85236,168.59698
61,12,1404.0449,836.1771,680.64966,169.57782
61,13,1356.8877,864.7838,681.00836,198.04538
61,14,1446.1157,854.1686,689.5862,197.92578
61,15,1315.4858,890.3367,658.91974,212.5437
61,16,1470.7622,889.78064,684.1598,227.49805
62,0,1471.5682,776.5136,698.9676,127.212494
62,1,1471.0565,772.3302,701.0502,124.12273
62,2,1467.5978,771.5841,696.57465,124.20685
62,3,1448.4839,771.6744,703.9787,125.284256
62,4,1458.2163,772.8344,692.38947,125.14252
62,5,1433.1187,782.5962,707.29987,136.50719
62,6,1458.829,787.4548,686.7116,137.17795
62,7,1459.3108,811.0571,709.0019,149.29906
62,8,1476.133,806.57385,675.16394,151.95503
62,9,1489.9548,806.9004,706.3132,159.67705
62,10,1496.119,804.4093,686.11237,161.71722
62,11,1400.664,838.5624,699.47314,169.08878
62,12,1426.9764,842.9789,687.5147,170.38458
62,13,1396.0105,868.81433,694.2288,199.8086
62,14,1464.8777,845.51483,691.82904,198.3443
62,15,1357.1508,887.2927,670.2408,212.39139
62,16,1473.8015,889.1483,685.0677,225.66748
63,0,1471.1638,779.5931,698.7392,128.49448
63,1,1471.1272,774.7553,700.86633,124.99992
63,2,1468.116,774.1853,695.98596,125.195114
63,3,1446.135,769.98615,704.2021,125.62465
63,4,1460.822,773.4435,692.1272,125.77199
63,5,1432.6228,782.3956,707.02136,136.78247
63,6,1460.4995,787.4867,686.9965,137.03326
63,7,1462.4023,809.7636,708.8882,150.99992
63,8,1473.8733,809.22876,675.1321,151.88919
63,9,1489.9146,803.18317,705.0324,160.63077
63,10,1494.7732,805.9363,685.88385,161.44115
63,11,1399.3645,838.906,699.1373,169.37125
63,12,1426.9868,843.104,687.037,170.46594
63,13,1397.4287,868.0756,691.2298,198.9346
63,14,1465.8828,844.79114,692.6273,198.58127
63,15,1357.8235,887.4077,671.66437,212.49222
63,16,1474.5242,889.6985,684.9355,225.22873
64,0,1485.3865,781.2641,702.96155,128.77632
64,1,1485.4192,777.8764,704.94775,125.34694
64,2,1484.1946,778.4692,700.375,125.234146
64,3,1463.0222,776.0086,708.0492,125.81842
64,4,1478.8315,780.15967,696.2611,125.58682
64,5,1446.582,786.3733,711.0873,136.68298
64,6,1473.7588,793.69507,690.3313,137.29712
64,7,1473.1353,794.4786,712.7634,151.43622
64,8,1488.8538,799.62994,680.8645,152.97012
64,9,1488.8313,789.072,710.1322,160.56001
64,10,1493.1323,789.9854,693.7344,161.81786
64,11,1411.0361,837.11914,703.60535,169.09544
64,12,1433.4099,842.1748,691.2987,169.6632
64,13,1418.3276,869.046,702.9573,197.43535
64,14,1475.2073,845.2032,696.80286,195.30641
64,15,1388.012,881.8592,682.958,214.66942
64,16,1475.447,889.31146,685.35547,221.61351
65,0,1500.625,785.47217,709.3029,128.37912
65,1,1500.9703,781.28766,711.1732,124.7428
65,2,1499.9598,781.73364,706.5796,124.998795
65,3,1481.0377,774.95746,714.34784,125.270645
65,4,1496.4207,782.5717,702.5346,125.70383
65,5,1460.5029,784.68317,717.40314,135.62665
65,6,1490.7998,795.78864,696.87085,137.72824
65,7,1441.2551,803.2996,718.9124,149.57693
65,8,1470.7709,812.66486,688.4036,155.22833
65,9,1472.9454,835.96277,717.9923,159.03433
65,10,1475.8059,837.31165,700.9191,162.22449
65,11,1423.9825,829.51855,710.744,166.72736
65,12,1444.6141,836.37476,697.3104,168.20805
65,13,1461.7496,846.10236,712.6138,198.42212
65,14,1488.2427,843.97284,702.22485,197.98969
65,15,1429.3461,877.78815,696.3033,217.24832
65,16,1475.98,888.9773,690.1369,222.21204
66,0,1508.962,783.58777,714.17365,127.19917
66,1,1506.7855,778.81824,715.77167,123.92642
66,2,1508.5586,779.6196,711.28107,124.28572
66,3,1488.8483,772.2924,718.18506,125.69414
66,4,1506.1382,780.27057,706.8481,126.13335
66,5,1469.4456,780.9726,719.7933,137.88289
66,6,1499.6449,793.9648,701.47577,139.32811
66,7,1453.0804,805.68823,721.1143,151.92578
66,8,1477.5602,814.3182,693.3831,156.44727
66,9,1480.3864,829.6241,720.50684,160.56033
66,10,1484.1433,834.0724,706.0702,164.0786
66,11,1432.9736,826.4465,714.0024,169.10454
66,12,1453.0255,833.37085,701.44696,169.76161
66,13,1471.4141,843.5329,719.64874,198.4218
66,14,1496.8297,844.8088,705.91235,198.64592
66,15,1445.3118,873.7475,705.92914,219.28462
66,16,1477.8976,887.71405,692.6214,221.81172
67,0,1518.724,776.67053,719.17285,129.24973
67,1,1518.756,771.54846,720.4943,126.1733
67,2,1518.3928,772.462,716.2828,126.271736
67,3,1495.295,767.1943,722.3751,128.26642
67,4,1515.1244,774.51324,711.2667,127.945244
67,5,1475.361,777.2235,723.9552,140.9002
67,6,1508.5262,790.37305,706.2114,141.45969
67,7,1466.516,807.5315,726.35596,154.51093
67,8,1495.2087,817.377,699.2052,159.32373
67,9,1491.8441,822.73346,725.7405,161.89383
67,10,1496.6389,831.9336,713.532,164.59671
67,11,1441.9061,822.9985,718.93286,169.46182
67,12,1463.2471,834.26013,705.33716,170.17932
67,13,1494.633,830.7311,727.973,196.28098
67,14,1506.0144,843.08344,707.99634,200.01846
67,15,1453.8242,849.7358,722.23975,220.90085
67,16,1480.4636,887.2079,695.2831,222.97147
68,0,1527.4347,770.02423,726.8403,135.25302
68,1,1526.4841,764.61615,728.59607,132.1498
68,2,1527.442,766.088,724.11285,131.99287
68,3,1506.368,758.85126,730.8485,134.00572
68,4,1525.1521,767.09326,719.0987,133.62675
68,5,1483.13,771.0294,732.0852,147.51903
68,6,1519.5846,783.95953,712.8217,147.0144
68,7,1465.3617,799.2381,734.05615,162.12196
68,8,1516.047,813.0726,708.55786,165.24171
68,9,1449.6946,821.9791,732.767,171.86726
68,10,1510.1749,827.1745,721.32495,174.661
68,11,1459.2981,825.30273,726.57,171.81133
68,12,1481.0404,830.7628,711.78296,172.41676
68,13,1509.094,831.9072,739.50653,196.43608
68,14,1522.151,839.1166,710.55255,202.62843
68,15,1527.8336,872.6095,738.98364,221.77184
68,16,1492.6117,881.8474,699.2324,225.77415
69,0,1528.3529,769.20264,725.7022,135.9029
69,1,1526.4922,762.8704,727.71564,132.45346
69,2,1527.9224,764.938,723.01843,132.59796
69,3,1505.3774,758.98663,730.5892,133.81741
69,4,1525.6425,766.6428,718.65814,134.26416
69,5,1482.7603,771.9811,732.1473,146.45105
69,6,1520.4825,784.5531,712.83276,146.77783
69,7,1465.1089,799.0692,733.9467,161.46259
69,8,1515.6185,816.10156,708.3047,165.24991
69,9,1449.9849,822.57855,733.15265,171.70743
69,10,1514.5378,830.86914,721.7574,175.57495
69,11,1457.7283,824.60645,726.46674,172.04834
69,12,1480.1469,830.73236,711.8085,172.54431
69,13,1510.2948,836.341,739.37836,196.78244
69,14,1521.1232,841.2373,710.55707,202.54785
69,15,1528.2189,872.20123,739.4716,221.77881
69,16,1492.3665,881.63416,698.8803,225.36261
70,0,1532.8623,764.5078,729.69763,139.35168
70,1,1531.901,759.20074,732.23096,136.17273
70,2,1532.6589,760.3732,727.3363,136.71811
70,3,1510.7123,754.4065,735.1348,137.2001
70,4,1530.243,761.5019,723.356,137.52765
70,5,1485.9834,768.17365,736.2202,148.14078
70,6,1525.7509,778.29407,718.77203,149.38638
70,7,1465.6462,795.95154,738.5091,163.0105
70,8,1536.0182,807.83813,715.63544,168.56622
70,9,1453.6985,819.64386,739.5121,170.93954
70,10,1535.6481,817.39606,729.5644,171.76236
70,11,1469.01,825.1406,731.4892,174.39581
70,12,1492.7231,830.07074,716.6777,175.40839
70,13,1511.8943,836.54785,747.4365,197.72342
70,14,1531.1796,838.5287,711.0763,204.70169
70,15,1537.6132,872.4332,749.9856,222.89941
70,16,1505.6797,879.2422,699.2202,226.2374
71,0,1537.5469,759.7736,737.8286,140.27646
71,1,1535.8602,754.2802,739.8082,137.18805
71,2,1537.1729,755.63226,735.3278,137.05182
71,3,1514.2814,750.8071,741.922,138.68704
71,4,1534.8658,757.3411,730.0867,138.66513
71,5,1489.6445,766.0663,742.4662,148.5599
71,6,1530.4961,775.0083,725.5537,151.09433
71,7,1469.5789,793.35236,743.7916,162.90411
71,8,1548.8912,805.26935,724.5312,171.14188
71,9,1455.0585,820.5915,746.3217,169.56415
71,10,1560.0719,826.39484,740.29315,172.30182
71,11,1476.722,824.1317,737.21063,176.56573
71,12,1499.9565,827.16376,722.8813,176.47592
71,13,1527.4316,834.918,753.9072,197.73547
71,14,1541.1864,836.2804,713.537,205.54233
71,15,1539.4167,873.1056,759.39124,223.67368
71,16,1523.3918,881.8891,698.90076,226.69867
72,0,1543.4656,752.9348,749.32007,139.7855
72,1,1540.6394,746.8717,753.5536,136.27563
72,2,1542.9067,749.28784,747.16284,136.125
72,3,1520.791,748.00684,754.53485,138.32693
72,4,1540.7637,752.891,741.7871,137.51779
72,5,1496.5869,764.2577,752.09393,148.05844
72,6,1538.251,771.8978,737.8501,150.42209
72,7,1477.928,791.6295,751.70416,164.29767
72,8,1567.1746,801.38916,735.71185,170.4294
72,9,1466.1467,820.7307,756.47986,170.16417
72,10,1591.6736,820.9398,751.5542,173.04178
72,11,1487.3152,824.6421,746.041,178.07983
72,12,1510.9155,826.7728,732.11304,177.61948
72,13,1535.6802,836.0542,762.3952,197.78922
72,14,1548.5046,836.05286,719.39014,206.156
72,15,1542.1953,875.0525,770.57684,224.71469
72,16,1556.6011,884.5939,699.30804,226.5954
73,0,1546.5665,751.8288,754.263,137.6275
73,1,1539.3359,746.4899,756.83954,134.03156
73,2,1546.177,748.10974,751.74304,133.82516
73,3,1524.0128,745.92303,760.02454,136.36737
73,4,1544.047,750.79474,747.1807,136.07831
73,5,1501.6047,762.7614,759.0462,148.05197
73,6,1543.0463,770.3101,744.17883,151.014
73,7,1482.3494,797.41144,758.9059,163.80048
73,8,1576.2825,796.37933,742.1956,170.15393
73,9,1471.664,822.32,763.4396,169.96686
73,10,1605.933,817.2883,760.13104,171.78513
73,11,1495.865,827.9383,750.8502,179.41101
73,12,1521.4376,830.2572,737.3264,178.72156
73,13,1534.079,832.9906,767.0414,198.86371
73,14,1552.6255,840.6949,723.84546,206.63245
73,15,1543.7723,872.9873,773.6381,227.13965
73,16,1577.8904,883.6491,701.01105,225.61932
74,0,1550.3232,749.969,766.9366,136.11832
74,1,1533.4635,743.8474,767.33746,132.74734
74,2,1549.382,745.5949,763.69006,133.5611
74,3,1528.2972,745.6522,767.9958,134.13562
74,4,1548.2726,748.8783,757.77545,136.02301
74,5,1508.3024,764.0963,769.93695,147.47809
74,6,1550.7638,768.6751,756.30994,150.62335
74,7,1492.5056,793.49915,768.84515,164.40094
74,8,1581.3867,786.40393,753.6775,169.57251
74,9,1482.6941,821.7566,775.736,170.69748
74,10,1609.5582,804.4958,771.13135,170.5275
74,11,1506.1692,830.34454,760.3589,179.35556
74,12,1533.8069,832.90753,747.51556,177.57974
74,13,1539.2595,844.1707,774.7181,200.24118
74,14,1559.7148,848.94336,735.11664,204.53156
74,15,1545.2043,872.91614,775.602,230.13876
74,16,1594.5245,881.5695,708.2281,223.18124
75,0,1550.7845,748.9516,767.5096,135.62053
75,1,1543.0795,743.15845,767.6906,132.49669
75,2,1550.2113,745.01953,764.104,133.25728
75,3,1528.02,745.82275,767.6935,134.24419
75,4,1548.8219,748.4004,757.88513,136.31775
75,5,1507.9832,764.10077,770.27814,147.32182
75,6,1550.8176,768.8206,756.23047,150.61745
75,7,1492.9143,791.0324,769.29266,164.82872
75,8,1583.2218,787.4188,753.20856,169.56522
75,9,1482.2954,820.4152,775.03076,170.99083
75,10,1610.5475,804.3381,770.5831,170.68428
75,11,1506.486,830.4901,759.97034,179.27956
75,12,1534.2411,833.33673,747.20386,177.59346
75,13,1534.1393,837.8913,774.77075,199.94463
75,14,1559.7828,848.6157,734.3777,205.54146
75,15,1544.1718,870.6586,775.73224,230.42226
75,16,1594.3622,881.5685,708.2993,223.13033
76,0,1552.9147,745.84436,776.12616,136.62198
76,1,1532.59,742.1099,777.1296,133.43523
76,2,1552.0702,742.8491,773.0651,133.83133
76,3,1530.9961,746.13776,778.6487,135.619
76,4,1551.5359,748.0221,767.2325,136.05138
76,5,1511.8667,766.272,778.73914,147.39578
76,6,1556.8047,768.5358,764.33954,150.07957
76,7,1495.0376,800.43054,776.2668,164.33855
76,8,1590.6703,787.9968,760.9344,169.01488
76,9,1487.2737,823.41016,783.3546,169.9636
76,10,1614.0925,804.31616,778.5158,171.77504
76,11,1511.944,830.6343,767.55975,180.01318
76,12,1539.8759,832.09033,755.20544,178.0575
76,13,1530.2825,841.54144,780.2039,200.81744
76,14,1564.404,849.6069,743.07983,206.28467
76,15,1545.703,871.33844,777.39624,230.00345
76,16,1596.1201,880.6554,716.30164,221.3335
77,0,1551.9214,747.1084,784.7962,138.16837
77,1,1534.7847,740.8872,786.25226,135.38474
77,2,1552.5791,744.1842,782.2907,135.0288
77,3,1531.8,747.1428,786.5783,137.28746
77,4,1553.0239,748.23267,776.5789,136.56577
77,5,1514.888,766.95374,785.78705,148.9012
77,6,1558.4238,766.73413,771.7822,149.46547
77,7,1500.7014,794.1406,786.20374,165.263
77,8,1587.2336,783.50586,768.5087,169.65396
77,9,1492.7778,819.96216,791.1614,171.77797
77,10,1607.2007,802.3075,786.3558,172.5016
77,11,1516.9656,828.97253,772.41565,180.87782
77,12,1545.5161,830.4989,760.8456,179.69481
77,13,1533.1721,844.9227,785.1657,201.68614
77,14,1569.624,850.02954,753.0648,207.4757
77,15,1546.7139,871.52527,777.7561,230.24419
77,16,1600.1802,883.0703,727.0658,220.01643
78,0,1551.6935,746.1961,796.03015,137.80295
78,1,1530.9298,742.5562,796.8127,134.68997
78,2,1550.8467,742.5867,793.22186,134.67358
78,3,1529.5828,746.65985,797.34357,136.7782
78,4,1550.8037,747.04767,787.97296,136.30127
78,5,1515.9459,767.9019,795.7518,149.47711
78,6,1558.2922,765.4911,782.86884,149.60248
78,7,1501.9989,796.66437,796.15845,164.42264
78,8,1584.3296,783.3972,779.49384,169.47937
78,9,1497.3809,817.76825,800.3751,173.68713
78,10,1603.4982,808.88446,796.7304,172.30573
78,11,1520.9646,829.445,778.4088,179.5982
78,12,1548.0348,827.8818,769.49347,178.58899
78,13,1535.154,845.7941,790.4188,202.4158
78,14,1569.4442,848.3612,772.7915,206.75
78,15,1546.0046,872.68146,778.62494,230.38617
78,16,1600.3811,882.1688,746.8896,220.30902
79,0,1526.3457,747.35895,802.32184,137.76405
79,1,1526.0261,744.09,803.7215,134.25514
79,2,1546.5149,741.61176,799.6189,133.95404
79,3,1526.1202,745.6236,804.7925,136.43695
79,4,1547.0021,744.42065,794.48413,135.80621
79,5,1514.7319,766.3398,802.00696,149.18614
79,6,1556.3928,763.531,789.80426,149.35077
79,7,1498.8242,796.5581,802.8369,163.30867
79,8,1582.2992,785.2711,787.0692,168.48085
79,9,1494.6101,812.9916,808.1305,170.7855
79,10,1597.1924,811.4998,803.0707,172.39206
79,11,1523.3235,829.88226,785.99005,178.35144
79,12,1550.0857,828.19464,776.5095,177.28438
79,13,1534.1389,844.449,795.33905,205.66765
79,14,1566.8937,849.3209,787.13745,203.34395
79,15,1538.3193,869.11597,780.1817,227.71684
79,16,1601.1881,882.6062,762.7144,223.21562
80,0,1520.3177,741.15753,813.2786,137.73657
80,1,1517.58,737.326,814.34235,134.34491
80,2,1534.5338,736.78656,810.23883,134.01051
80,3,1517.8357,741.69666,814.9754,136.33908
80,4,1538.7217,740.4897,804.6652,135.6492
80,5,1507.8035,762.5371,811.24896,149.09857
80,6,1549.5276,759.8359,800.69806,148.91827
80,7,1489.3289,791.0757,812.343,162.09778
80,8,1567.8887,779.222,797.5653,165.86597
80,9,1487.1749,799.15765,818.9988,169.71637
80,10,1578.9719,806.3457,813.21106,171.2234
80,11,1521.0946,827.648,795.8973,175.70699
80,12,1549.265,825.5042,787.42755,175.33559
80,13,1523.6168,845.21564,808.4969,200.59326
80,14,1564.154,848.45905,805.70135,202.0871
80,15,1529.0752,868.73376,788.9629,223.04684
80,16,1601.0942,882.25555,784.59436,225.77261
81,0,1518.6526,741.0943,812.7705,137.53065
81,1,1517.1365,736.9822,814.12933,134.07175
81,2,1534.5394,736.96954,810.0685,133.78029
81,3,1517.4319,741.1825,815.29785,135.76633
81,4,1538.92,740.32526,804.3881,135.29073
81,5,1508.0513,762.3597,811.909,148.94002
81,6,1549.5039,759.8083,800.3566,148.47054
81,7,1488.9268,791.53986,812.89557,161.88618
81,8,1568.0986,779.328,797.2405,166.0523
81,9,1487.5662,800.816,818.97253,170.08482
81,10,1578.6201,806.2219,812.778,171.4934
81,11,1520.6259,827.40076,796.9598,176.24889
81,12,1549.5388,825.544,787.8943,175.7099
81,13,1524.136,844.017,810.8057,201.46925
81,14,1564.0157,848.1108,804.34326,202.05064
81,15,1528.9241,868.4369,790.59314,222.69627
81,16,1600.5674,882.2976,784.57965,225.85509
82,0,1509.7583,739.9615,820.04315,136.8536
82,1,1509.1263,735.18195,821.0468,133.86101
82,2,1529.3016,734.50085,817.3018,133.67545
82,3,1509.6266,738.69476,821.7494,135.67464
82,4,1531.2625,736.44977,811.54364,135.0512
82,5,1500.9369,758.9688,817.8414,148.48602
82,6,1543.6613,757.08154,807.5437,147.96358
82,7,1480.1085,784.306,818.2628,160.87744
82,8,1561.0961,780.8529,805.8089,165.04094
82,9,1483.4435,789.57324,825.0957,168.95308
82,10,1567.7704,803.68677,820.28064,171.09769
82,11,1518.3501,823.7654,803.826,176.5222
82,12,1546.6606,820.57825,794.77545,175.91875
82,13,1513.5289,842.8185,812.3202,201.6017
82,14,1562.6985,848.08734,802.432,203.72655
82,15,1523.3589,867.458,802.08923,225.66963
82,16,1600.9993,881.6395,784.0634,225.8874
83,0,1502.8809,735.54816,827.4777,134.7692
83,1,1501.7894,730.424,828.2557,131.9398
83,2,1522.0614,729.92944,824.63464,131.43915
83,3,1500.7742,734.2596,828.0721,134.18999
83,4,1522.816,732.7644,819.33594,133.19167
83,5,1491.403,754.2188,824.0019,147.45123
83,6,1533.8733,752.7276,814.9928,147.39345
83,7,1467.0632,780.6753,825.839,159.79932
83,8,1550.6127,780.85016,814.00287,164.28065
83,9,1477.9288,777.9606,832.5161,168.79326
83,10,1556.4136,800.47943,828.05853,169.95581
83,11,1512.7458,820.7399,810.1175,175.59988
83,12,1540.5139,816.28284,802.50494,175.4112
83,13,1496.7806,820.16504,803.9744,203.84367
83,14,1559.1022,846.2315,825.7886,198.77171
83,15,1518.0247,864.1133,785.488,225.31035
83,16,1599.393,879.70593,818.88275,225.31444
84,0,1484.1564,729.31885,837.0513,132.52869
84,1,1485.1086,725.92944,838.20856,129.2583
84,2,1487.6455,724.8501,834.42114,128.89862
84,3,1486.1543,728.502,838.30664,131.40909
84,4,1507.3132,727.3882,829.5649,130.72092
84,5,1477.599,747.11615,833.6586,144.93997
84,6,1518.8406,747.00934,826.2322,144.65399
84,7,1452.2802,772.74744,835.8533,157.66647
84,8,1534.6836,778.20544,826.50885,162.33633
84,9,1466.6415,767.6237,843.05786,165.29099
84,10,1530.8107,789.6597,839.83044,167.41956
84,11,1502.7454,812.16876,821.10925,172.3718
84,12,1530.0208,807.3796,815.2939,172.89719
84,13,1488.7937,830.3721,809.6866,201.06726
84,14,1553.0151,840.6049,839.4234,195.04794
84,15,1515.0262,865.0009,788.3425,223.38367
84,16,1593.592,872.5902,843.0068,223.12573
85,0,1473.305,725.1593,844.1735,133.02057
85,1,1474.5837,722.08514,845.5562,130.59853
85,2,1476.1309,720.5242,841.8146,129.50616
85,3,1476.383,725.395,845.91583,132.82239
85,4,1497.295,723.9127,836.61395,130.6061
85,5,1468.1144,744.4215,841.5127,144.21248
85,6,1509.894,745.41876,834.1223,143.69511
85,7,1446.7491,764.1643,843.2157,158.13184
85,8,1524.7379,775.7265,835.4124,162.2418
85,9,1462.9016,756.9151,850.2762,166.50009
85,10,1525.4716,784.688,849.2532,166.02036
85,11,1495.0536,810.7896,831.33466,173.11543
85,12,1521.3942,804.24255,821.5572,172.7262
85,13,1487.4338,838.0683,847.5475,194.56705
85,14,1545.3055,836.534,814.3694,199.61517
85,15,1520.3173,872.2747,853.1125,222.51852
85,16,1586.0065,867.6496,791.5299,221.04996
86,0,1457.659,725.35114,855.9961,131.11188
86,1,1459.1672,721.2331,856.66315,128.49243
86,2,1480.605,719.60864,852.86993,128.28958
86,3,1459.5707,725.2627,855.8957,130.94473
86,4,1481.6102,723.24664,847.48035,129.72275
86,5,1451.268,744.04407,851.5212,143.49698
86,6,1493.064,743.69885,845.4826,143.84769
86,7,1436.0544,757.02124,856.16895,157.16754
86,8,1509.9666,774.07465,850.00354,162.79358
86,9,1445.6826,748.12024,865.76733,163.32053
86,10,1508.5691,776.2356,865.6801,164.19751
86,11,1485.1029,812.62897,841.26935,173.177
86,12,1507.9231,803.37103,834.59753,172.57605
86,13,1488.6449,842.6836,857.9231,195.84106
86,14,1527.3766,830.1394,822.5706,200.08911
86,15,1519.0559,874.61743,864.74756,222.28091
86,16,1562.384,858.61255,798.4161,217.30188
87,0,1458.1531,722.79675,855.84296,134.31512
87,1,1459.165,718.9562,857.0731,131.9892
87,2,1478.7993,718.293,853.1459,130.69029
87,3,1459.6425,724.4725,855.6061,132.92453
87,4,1482.3525,723.1369,848.5921,131.68945
87,5,1450.7369,743.97485,850.9151,143.25055
87,6,1493.5077,742.95154,846.078,144.04263
87,7,1435.1975,757.03546,855.2905,158.63202
87,8,1510.4713,773.6222,850.4439,163.1224
87,9,1456.5085,741.0123,865.53217,163.48605
87,10,1503.9814,777.79596,866.647,164.75714
87,11,1484.2853,811.7264,840.29584,173.29254
87,12,1508.5139,802.40515,835.18475,173.32587
87,13,1486.6123,841.90704,858.2551,196.84335
87,14,1525.9935,829.6632,823.23413,200.00082
87,15,1519.8768,874.4996,866.1277,222.3995
87,16,1561.7799,859.1109,798.9376,216.86746
88,0,1446.7118,720.5588,862.7107,133.4479
88,1,1448.0725,717.95996,863.6374,130.81653
88,2,1471.3744,717.09357,859.95935,129.9123
88,3,1448.7229,724.0748,857.39325,131.43921
88,4,1472.2429,722.28723,854.7082,130.59451
88,5,1438.5605,743.676,851.1656,142.9784
88,6,1483.5122,743.07196,855.21716,144.76718
88,7,1423.6486,752.17975,861.844,159.72528
88,8,1500.2174,772.5988,861.2611,163.56009
88,9,1413.728,734.9378,873.8757,160.46643
88,10,1481.4658,770.22845,877.87665,161.89078
88,11,1476.9875,812.6003,840.05896,175.16211
88,12,1499.8726,801.38586,846.3815,176.49481
88,13,1484.4185,841.8585,831.4488,200.01581
88,14,1513.6163,828.09534,867.15643,197.41599
88,15,1520.2314,874.3332,807.5678,215.4707
88,16,1541.3933,855.21075,870.6877,223.69992
89,0,1438.6992,719.1793,870.6722,133.3715
89,1,1439.3788,715.9194,870.919,130.37874
89,2,1461.4294,716.36597,867.6929,130.22098
89,3,1439.5394,720.4108,861.88837,131.56058
89,4,1462.5226,719.6272,863.1864,131.55632
89,5,1426.4994,741.4235,855.79456,141.98897
89,6,1472.4982,740.1482,865.86743,145.7251
89,7,1426.5872,761.56415,870.20917,160.051
89,8,1490.877,769.8612,872.0553,162.5661
89,9,1459.0321,761.7602,883.7299,156.83223
89,10,1482.6409,781.55585,887.4943,158.53612
89,11,1466.4373,808.68616,845.52405,175.28363
89,12,1489.9281,797.6287,855.0121,176.98831
89,13,1481.3665,842.8497,841.5229,201.4501
89,14,1499.5228,832.4601,875.62524,196.19205
89,15,1519.2224,874.4332,817.3171,213.72983
89,16,1520.9178,856.76917,874.69415,222.78
90,0,1424.8323,713.31854,882.529,135.53638
90,1,1425.5691,710.1438,882.4161,132.79076
90,2,1445.3251,707.9222,880.28253,132.56636
90,3,1426.1279,713.9654,872.0539,133.76158
90,4,1447.8424,713.4165,876.65106,133.97365
90,5,1416.6628,732.9196,864.231,142.62804
90,6,1457.4343,735.5572,877.59155,145.48138
90,7,1404.3253,732.9066,886.91095,158.19363
90,8,1472.8109,764.9198,888.8897,160.01427
90,9,1411.9288,724.96967,895.66205,150.7628
90,10,1463.9684,773.54846,901.0272,147.85257
90,11,1443.4727,800.83936,854.26355,175.48706
90,12,1465.8083,793.11786,862.7764,177.16862
90,13,1475.0516,839.20325,857.8578,202.39725
90,14,1470.2462,830.8829,881.98596,198.0896
90,15,1514.5446,871.57196,834.3398,212.51059
90,16,1466.2954,854.4921,874.4643,224.05429
91,0,1417.0405,711.0508,888.74274,137.84584
91,1,1416.7062,707.2208,888.91064,135.26968
91,2,1435.0249,707.47986,887.0406,134.97076
91,3,1415.7131,711.20337,878.7539,134.76178
91,4,1437.6528,710.5853,884.4879,135.32857
91,5,1406.0752,729.8576,870.2264,143.87296
91,6,1447.2793,733.7762,883.5768,145.1152
91,7,1391.2677,729.60614,891.2695,155.84576
91,8,1461.6814,762.8674,895.76575,157.9876
91,9,1405.5764,721.5723,898.0098,149.11615
91,10,1447.2623,765.0417,901.8349,149.5801
91,11,1429.0133,799.6977,860.86957,176.29832
91,12,1452.3083,794.9016,869.58374,177.52339
91,13,1465.4879,836.9261,873.398,198.65483
91,14,1452.4585,828.75775,884.39075,199.59557
91,15,1502.1818,868.60126,849.0942,211.20442
91,16,1444.6943,853.3338,875.0885,223.66685
92,0,1396.9552,705.8433,899.28546,140.07726
92,1,1399.2764,702.88855,898.68756,136.52509
92,2,1418.9597,703.4533,897.0639,136.56262
92,3,1400.0775,707.52356,891.14124,134.51982
92,4,1420.6125,708.32117,895.02234,135.46501
92,5,1387.9708,727.0274,883.8922,141.79414
92,6,1430.0289,730.33435,891.3883,142.3079
92,7,1373.5529,730.57025,908.13257,155.48389
92,8,1444.9587,763.49963,907.36444,155.43407
92,9,1425.5006,758.3191,905.9928,145.83844
92,10,1425.4905,761.25464,907.1363,145.45403
92,11,1410.9128,799.5422,871.6525,175.95851
92,12,1433.225,795.5142,876.6364,177.62556
92,13,1443.6024,836.16327,889.05035,195.05873
92,14,1445.7863,837.47034,890.3962,199.45296
92,15,1481.4131,866.0956,870.80707,212.45631
92,16,1409.6255,854.5211,876.23,221.49138
93,0,1397.9624,704.2569,898.0268,141.64114
93,1,1400.1063,701.378,899.05585,138.82489
93,2,1403.0027,698.8116,895.6772,139.18643
93,3,1400.4404,707.3421,889.1367,135.81342
93,4,1421.4885,708.2019,892.7768,137.57895
93,5,1388.7604,727.0448,882.8087,142.58109
93,6,1430.4801,730.3034,890.1375,141.86584
93,7,1372.9119,731.50146,907.5731,156.71432
93,8,1444.5181,763.4171,905.9966,155.36392
93,9,1414.2562,750.505,904.8326,146.8096
93,10,1425.8134,757.05707,906.6455,147.07983
93,11,1409.6418,799.2133,872.9769,175.97333
93,12,1432.9071,795.54816,875.7536,177.72528
93,13,1443.906,836.3195,889.6445,194.75015
93,14,1445.6187,837.24744,890.63794,198.05862
93,15,1407.2808,855.2476,872.74976,212.54373
93,16,1481.3046,868.82965,876.1271,222.33621
94,0,1388.0892,700.275,905.3142,141.8291
94,1,1389.4528,699.66614,905.8335,139.20558
94,2,1397.4303,696.84796,903.52576,139.4916
94,3,1388.7012,707.71985,896.1862,136.60231
94,4,1408.5707,707.48615,900.03546,139.06976
94,5,1377.2174,727.75616,888.15546,141.24652
94,6,1418.6162,731.04956,896.1383,144.23192
94,7,1360.7926,734.53015,913.6189,155.24763
94,8,1433.4117,761.99585,913.8323,154.21844
94,9,1377.601,727.0239,912.43243,145.0402
